,Cliente_ID,Churn,Genero,Eh_Idoso,Possui_Parceiro,Possui_Dependentes,Meses_Contrato,Possui_Telefone,Possui_Varias_Linhas,Possui_Internet,Possui_Seguranca_Online,Possui_Backup,Possui_Protecao,Possui_Suporte_TV,Possui_TV_Cabo,Possui_Streaming,Tipo_Contrato,Fatura_Online,Forma_Pagamento,Total_Mes,Total_Gasto,Custo_Diario,Qtde_Servicos_Contratados
1451,2143-LJULT,0,Female,0,1,0,67,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.25,1733.15,0.84,3
1452,2144-BFDSO,0,Female,1,1,0,50,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Bank transfer (automatic),108.75,5431.9,3.62,8
1453,2144-ESWKO,0,Male,0,0,0,43,0,0,DSL,1,0,1,0,0,0,One year,1,Credit card (automatic),35.2,1463.7,1.17,3
1454,2146-EGVDT,0,Male,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.3,1192.7,0.64,2
1455,2150-OEGBV,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.1,562.6,0.67,2
1456,2150-UWTFY,1,Female,0,1,1,22,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,61.15,1422.05,2.04,5
1457,2150-WLKUW,0,Female,0,1,0,40,1,1,DSL,0,1,0,0,1,0,One year,0,Bank transfer (automatic),63.9,2635.0,2.13,5
1458,2153-MREFK,1,Female,0,1,0,37,1,1,Fiber optic,1,0,1,1,0,1,One year,1,Electronic check,99.2,3754.6,3.31,7
1459,2154-KVJFF,1,Female,0,0,0,15,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.75,1111.85,2.66,4
1460,2155-AMQRX,0,Female,0,0,0,28,1,1,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),54.9,1505.15,1.83,4
1461,2157-MXBJS,1,Male,0,1,0,13,1,1,DSL,0,0,1,0,1,1,One year,1,Mailed check,75.3,989.45,2.51,6
1462,2159-TURXX,0,Male,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,95.55,0.67,2
1463,2160-GPFXD,0,Male,0,1,1,54,1,1,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),65.65,3566.7,2.19,6
1464,2162-FRZAA,0,Male,0,1,1,63,0,0,DSL,0,1,1,1,0,0,Two year,0,Bank transfer (automatic),39.35,2395.05,1.31,4
1465,2164-SOQXL,0,Female,0,1,1,20,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,406.05,0.67,2
1466,2165-VOEGB,1,Female,0,0,1,46,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Bank transfer (automatic),105.2,4822.85,3.51,7
1467,2167-FQSTQ,0,Female,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Electronic check,92.4,6786.1,3.08,9
1468,2169-RRLFW,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.6,1888.25,0.85,3
1469,2171-UDMFD,0,Male,0,1,1,32,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.45,674.55,0.65,2
1470,2172-EJXVF,0,Female,1,0,0,71,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.9,7521.95,3.53,7
1471,2176-LVPNX,0,Female,1,0,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,89.85,6293.45,2.99,9
1472,2176-OSJUV,0,Male,0,1,0,71,1,1,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),65.15,4681.75,2.17,6
1473,2178-PMGCJ,0,Male,0,0,0,22,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.7,1490.4,2.32,2
1474,2180-DXNEG,1,Female,0,0,0,12,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.0,1062.1,3.2,5
1475,2181-TIDSV,0,Male,0,1,1,68,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.95,1303.25,0.66,2
1476,2181-UAESM,0,Male,0,0,0,2,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Electronic check,53.45,119.5,1.78,4
1477,2186-QZEYA,0,Female,1,0,0,29,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),58.55,1718.95,1.95,5
1478,2187-LZGPL,1,Female,0,0,0,7,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),40.1,293.3,1.34,3
1479,2187-PKZAY,0,Male,0,0,0,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),79.95,1043.4,2.66,3
1480,2188-SXWVT,0,Female,0,0,0,34,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,55.0,1885.15,1.83,4
1481,2189-UXTKY,1,Female,0,1,0,22,1,1,DSL,1,0,0,1,1,1,Month-to-month,1,Electronic check,79.2,1742.75,2.64,7
1482,2189-WWOEW,1,Female,0,0,1,15,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.9,1269.55,2.86,4
1483,2190-BCXEC,0,Female,0,1,0,40,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),78.85,3126.85,2.63,4
1484,2190-PHBHR,0,Female,0,1,0,72,1,1,Fiber optic,1,1,0,0,0,1,Two year,1,Credit card (automatic),94.45,6921.7,3.15,6
1485,2192-CKRLV,0,Female,0,1,0,72,0,0,DSL,1,1,1,0,0,1,Two year,1,Electronic check,49.2,3580.95,1.64,5
1486,2192-OZITF,0,Female,0,0,0,45,1,1,DSL,1,0,0,1,0,1,Two year,0,Mailed check,73.55,3349.1,2.45,6
1487,2193-SFWQW,0,Male,0,1,1,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),111.95,8033.1,3.73,8
1488,2194-IIQOF,0,Female,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.3,6388.65,2.98,9
1489,2195-VVRJF,0,Male,1,1,0,18,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Credit card (automatic),59.1,1011.05,1.97,4
1490,2195-ZRVAX,1,Female,0,1,0,47,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,85.3,4045.65,2.84,4
1491,2197-OMWGI,0,Female,1,1,1,68,0,0,DSL,0,1,1,0,1,1,Two year,1,Electronic check,53.0,3656.25,1.77,5
1492,2200-DSAAL,0,Female,0,0,0,68,1,1,DSL,0,1,1,0,1,1,Two year,1,Electronic check,80.65,5330.2,2.69,7
1493,2202-CUYXZ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,84.85,84.85,2.83,4
1494,2202-OUTMO,0,Female,0,1,0,34,1,1,DSL,1,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),60.85,2003.6,2.03,5
1495,2203-GHNWN,0,Female,0,1,0,24,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,79.65,1928.7,2.66,4
1496,2205-LPVGL,0,Male,1,1,1,58,1,1,Fiber optic,1,1,0,1,0,0,One year,1,Bank transfer (automatic),89.85,5125.75,2.99,6
1497,2205-YMZZJ,1,Male,1,0,0,7,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.8,546.95,2.83,4
1498,2207-NHRJK,1,Male,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.8,50.8,1.69,3
1499,2207-OBZNX,1,Male,0,0,0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,51.0,354.05,1.7,3
1500,2207-QPJED,0,Female,1,1,0,37,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,90.0,3371.75,3.0,5
1501,2207-RYYRL,0,Male,0,1,1,52,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.55,1331.05,0.82,3
1502,2208-MPXIO,0,Female,0,1,1,45,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.0,886.4,0.67,2
1503,2208-NKVVH,0,Male,0,1,1,43,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.25,1077.95,0.81,3
1504,2208-NQBCT,0,Female,0,1,1,26,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,81.95,2070.05,2.73,4
1505,2208-UGTGR,0,Male,0,0,0,56,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,98.6,5581.05,3.29,6
1506,2209-XADXF,0,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.25,25.25,0.84,1
1507,2211-RMNHO,0,Female,0,1,1,68,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.3,5560.0,2.84,8
1508,2212-LYASK,0,Male,0,1,1,27,0,0,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),45.85,1246.4,1.53,4
1509,2215-ZAFGX,0,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.5,791.7,2.85,4
1510,2219-MVUSO,1,Male,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.15,438.4,1.5,2
1511,2220-IAHLS,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.4,19.4,0.65,2
1512,2223-GDSHL,0,Male,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,8297.5,3.87,9
1513,2223-KAGMX,1,Female,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.4,289.3,0.65,2
1514,2225-ZRGSG,1,Female,0,1,1,70,1,1,Fiber optic,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),93.9,6579.05,3.13,7
1515,2226-ICFDO,0,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.9,6110.75,2.86,8
1516,2227-JRSJX,0,Female,0,0,0,21,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),99.15,1956.4,3.3,6
1517,2228-BZDEE,0,Female,0,0,0,54,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,1079.45,0.67,2
1518,2229-DPMBI,0,Female,0,1,1,8,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.5,162.15,0.65,2
1519,2229-VWQJH,0,Female,0,0,0,24,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),49.3,1233.25,1.64,3
1520,2230-XTUWL,0,Female,0,1,1,48,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.55,883.35,0.65,2
1521,2232-DMLXU,1,Female,0,1,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.2,55.2,1.84,3
1522,2233-FAGXV,0,Female,0,1,1,5,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.3,132.25,0.81,3
1523,2233-TXSIU,0,Male,0,1,1,17,0,0,DSL,1,0,1,0,1,0,One year,0,Credit card (automatic),44.45,792.15,1.48,4
1524,2234-EOFPT,0,Male,0,1,0,72,1,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),79.35,5753.25,2.64,7
1525,2234-XADUH,0,Female,0,1,1,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),103.2,7362.9,3.44,7
1526,2235-DWLJU,0,Female,1,0,0,6,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.4,263.05,1.48,3
1527,2235-EZAIK,0,Female,0,1,0,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),79.2,5401.9,2.64,8
1528,2235-ZGKPT,1,Female,0,1,1,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.85,239.55,1.7,3
1529,2236-HILPA,0,Male,0,1,1,62,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.65,1218.45,0.69,2
1530,2237-ZFSMY,1,Female,0,0,0,39,1,0,Fiber optic,1,0,1,1,1,0,One year,1,Electronic check,95.55,3692.85,3.18,6
1531,2239-CFOUJ,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.4,20.4,0.68,2
1532,2239-CGBUZ,0,Female,0,1,0,51,1,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),60.5,3145.15,2.02,5
1533,2239-JALAW,1,Male,0,0,0,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),103.25,6017.65,3.44,7
1534,2240-HSJQD,0,Male,0,0,1,38,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,81.85,3141.7,2.73,4
1535,2242-MFOTG,0,Male,0,0,0,33,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Bank transfer (automatic),80.1,2603.3,2.67,4
1536,2243-FNMMI,0,Male,0,0,0,20,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,415.4,0.65,2
1537,2245-ADZFJ,0,Female,0,1,1,31,1,1,DSL,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),80.55,2471.6,2.68,7
1538,2249-YPRNG,1,Female,0,1,1,20,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,3.53,7
1539,2250-IVBWA,0,Male,0,1,1,64,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,81.05,5135.35,2.7,4
1540,2251-PYLPB,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),79.55,5810.9,2.65,8
1541,2252-ISRNH,0,Male,0,1,1,9,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,90.35,767.9,3.01,5
1542,2252-JHJGE,0,Male,0,0,0,61,1,1,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,104.0,6363.45,3.47,7
1543,2252-NKNSI,0,Male,0,0,1,52,1,1,DSL,1,1,0,1,1,1,Two year,1,Mailed check,85.15,4461.85,2.84,8
1544,2253-KPMNB,0,Female,0,1,1,69,0,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),46.25,3121.4,1.54,5
1545,2254-DLXRI,0,Female,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,79.15,79.15,2.64,4
1546,2256-YLYLP,0,Male,0,1,1,68,1,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),72.95,4953.25,2.43,6
1547,2257-BOVXD,0,Male,0,1,0,14,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Credit card (automatic),66.6,979.5,2.22,5
1548,2259-OUUSZ,0,Male,0,0,0,7,0,0,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),35.5,249.55,1.18,3
1549,2260-USTRB,1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.2,115.95,2.34,2
1550,2262-SLNVK,0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,70.1,2.34,2
1551,2263-SFSQZ,0,Male,0,1,1,51,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.95,1222.25,0.83,3
1552,2265-CYWIV,1,Female,1,1,0,4,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.6,347.65,3.32,6
1553,2266-FUBDZ,0,Male,0,1,1,15,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,278.85,0.64,2
1554,2266-SJNAT,0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),109.15,7789.6,3.64,8
1555,2267-FPIMA,0,Male,0,1,0,50,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.4,4914.9,3.15,6
1556,2267-WTPYD,0,Female,1,1,0,57,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card (automatic),94.0,5438.95,3.13,6
1557,2270-CHBFN,0,Female,0,1,0,44,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),95.1,4060.55,3.17,7
1558,2272-JKMSI,0,Female,0,1,1,62,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,110.8,6840.95,3.69,8
1559,2272-QAGFO,1,Female,1,0,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.3,1096.25,2.48,3
1560,2272-UOINI,0,Female,0,0,0,7,1,0,DSL,1,1,0,1,1,1,Month-to-month,1,Electronic check,78.5,571.05,2.62,7
1561,2272-WUSPA,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,110.75,7751.7,3.69,8
1562,2273-QCKXA,0,Male,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,49.05,49.05,1.64,3
1563,2274-XUATA,0,Male,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.1,4685.55,2.1,7
1564,2275-RBYQS,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,45.4,1.51,2
1565,2276-YDAVZ,1,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.1,270.7,2.5,3
1566,2277-AXSDC,0,Female,0,0,0,32,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.75,624.15,0.66,2
1567,2277-BKJKN,0,Female,1,1,0,71,1,0,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,99.2,7213.75,3.31,6
1568,2277-DJJDL,0,Male,1,1,0,60,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,99.0,6017.9,3.3,6
1569,2277-VWCNI,0,Female,1,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,48.75,179.85,1.62,3
1570,2279-AXJJK,0,Male,0,1,0,52,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Credit card (automatic),95.65,5088.4,3.19,6
1571,2282-YGNOR,0,Female,0,0,0,29,1,0,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),58.0,1734.5,1.93,5
1572,2284-VFLKH,0,Male,0,1,0,49,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),99.25,4920.8,3.31,6
1573,2292-XQWSV,0,Male,0,1,1,40,0,0,DSL,0,1,1,1,1,1,One year,0,Mailed check,60.3,2448.5,2.01,6
1574,2293-IJWPS,0,Female,0,1,0,57,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.75,5985.0,3.36,6
1575,2294-DMMUS,0,Female,0,1,1,62,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),70.45,4300.45,2.35,5
1576,2294-SALNE,0,Male,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,One year,0,Mailed check,86.8,1940.8,2.89,5
1577,2296-DKZFP,0,Female,0,1,0,65,1,0,DSL,1,1,1,0,0,1,Two year,0,Bank transfer (automatic),71.0,4386.2,2.37,6
1578,2300-RQGOI,0,Female,0,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,741.5,0.67,2
1579,2302-ANTDP,1,Female,1,1,0,48,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,0,Electronic check,117.45,5438.9,3.92,9
1580,2302-OUZXB,0,Male,0,1,0,72,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),82.15,5784.3,2.74,7
1581,2303-PJYHN,0,Female,0,1,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.85,52.0,0.66,2
1582,2305-MRGLV,0,Male,0,1,0,28,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),76.55,2065.4,2.55,3
1583,2307-FYNNL,0,Male,1,0,0,65,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,109.05,7108.2,3.64,8
1584,2308-STERM,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,61.05,0.65,2
1585,2309-OSFEU,1,Male,0,0,0,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,33.9,298.45,1.13,2
1586,2311-QYMUQ,1,Female,0,1,1,16,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),89.45,1430.25,2.98,5
1587,2314-TNDJQ,0,Female,0,1,1,72,0,0,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),55.65,3880.05,1.86,6
1588,2316-ESMLS,0,Female,0,1,1,12,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),33.15,444.75,1.1,3
1589,2320-JRSDE,1,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.9,19.9,0.66,2
1590,2320-SLKMB,0,Female,0,0,0,26,0,0,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),44.45,1183.8,1.48,4
1591,2320-TZRRH,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,403.15,0.65,2
1592,2320-YKQBO,0,Female,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,144.95,0.64,2
1593,2321-OMBXY,1,Female,0,1,1,38,1,0,DSL,1,1,0,1,1,1,One year,0,Credit card (automatic),80.3,3058.65,2.68,7
1594,2322-VCZHZ,0,Male,1,1,0,23,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,90.0,2024.1,3.0,5
1595,2323-ARSVR,0,Male,0,1,0,67,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,111.05,7321.05,3.7,8
1596,2324-AALNO,0,Female,0,0,0,48,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.55,1203.95,0.82,3
1597,2324-EFHVG,0,Male,0,0,0,64,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.4,6692.65,3.48,7
1598,2325-NBPZG,0,Female,0,0,0,3,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.55,233.65,2.48,3
1599,2325-WINES,0,Female,0,0,0,32,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.05,3416.85,3.47,7
1600,2325-ZUSFD,1,Female,0,1,1,57,1,0,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),70.1,3913.3,2.34,5
1601,2330-PQGDQ,0,Male,0,1,1,51,1,1,Fiber optic,0,1,0,1,0,0,One year,0,Bank transfer (automatic),84.2,4299.75,2.81,5
1602,2332-EFBJY,1,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.7,342.4,0.66,2
1603,2332-TODQS,0,Female,0,0,0,48,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),25.05,1171.5,0.84,3
1604,2333-KWEWW,0,Male,0,0,0,18,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,388.6,0.67,2
1605,2335-GSODA,0,Male,0,0,1,23,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,40.1,857.75,1.34,4
1606,2338-BQEZT,0,Female,0,0,0,55,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),50.55,2832.75,1.68,3
1607,2342-CKIAO,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,41.2,0.68,2
1608,2344-JMOGN,1,Male,0,1,0,9,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,94.85,890.6,3.16,6
1609,2346-CZYIL,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.35,531.6,0.68,2
1610,2346-DJQTB,0,Female,0,0,0,35,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.15,812.5,0.8,1
1611,2346-LOCWC,0,Female,0,1,1,58,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.5,1191.4,0.68,2
1612,2347-WKKAE,0,Male,0,1,0,42,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,94.4,4014.6,3.15,6
1613,2348-KCJLT,0,Female,0,1,0,44,1,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,61.5,2722.2,2.05,5
1614,2351-BKRZW,0,Female,0,1,1,43,1,0,DSL,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),75.2,3254.35,2.51,6
1615,2351-RRBUE,0,Female,0,1,1,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,134.05,0.69,2
1616,2357-COQEK,1,Female,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.3,2890.65,3.44,7
1617,2359-KLTEK,0,Female,0,1,1,41,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),94.9,3848.0,3.16,5
1618,2359-KMGLI,1,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,1861.5,2.68,4
1619,2359-QWQUL,1,Female,0,1,0,39,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),104.7,4134.85,3.49,7
1620,2360-RDGRO,0,Male,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.25,6812.95,3.48,7
1621,2361-FJWNO,0,Male,0,0,0,40,0,0,DSL,0,1,0,1,0,0,One year,0,Credit card (automatic),36.0,1382.9,1.2,3
1622,2361-UPSND,0,Female,0,1,0,46,1,0,DSL,1,1,0,1,0,1,One year,0,Mailed check,70.6,3231.05,2.35,6
1623,2362-IBOOY,1,Male,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,3050.15,2.82,4
1624,2363-BJLSL,0,Male,0,0,0,62,1,0,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),80.4,4981.15,2.68,7
1625,2364-UFROM,0,Male,0,0,0,30,1,0,DSL,1,1,0,1,1,0,One year,0,Electronic check,70.4,2044.75,2.35,6
1626,2368-GAKKQ,0,Female,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,7939.25,3.79,9
1627,2369-FEVNO,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,19.9,0.66,2
1628,2369-UAPKZ,1,Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,104.1,541.9,3.47,7
1629,2371-JQHZZ,0,Male,0,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.0,2248.05,3.1,5
1630,2371-JUNGC,0,Male,0,0,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,208.0,0.68,2
1631,2371-KFUOG,0,Male,0,0,0,58,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Bank transfer (automatic),99.15,5720.95,3.3,6
1632,2372-HWUHI,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.35,81.25,1.48,2
